,date,price,market_cap,volume,returns,log_returns,symbol
ADA,2025-03-21 00:00:00,0.7177817989305744,25805383367.453144,892747061.1771692,-0.03713895821287394,-0.03784617480548572,ADA
ADA,2025-03-22 00:00:00,0.7042253265879588,25345171165.13543,611407466.4808869,-0.018886620366820983,-0.019067250526125654,ADA
ADA,2025-03-23 00:00:00,0.7004888130724237,25197460837.91379,431734884.85975003,-0.005305849384370842,-0.005319975392351997,ADA
ADA,2025-03-24 00:00:00,0.708589878997602,25514716935.31787,559800879.933612,0.011564875518348394,0.01149851350104279,ADA
ADA,2025-03-25 00:00:00,0.7299608913945431,26243814222.597847,911524424.8464735,0.03015991764823589,0.029714050042637084,ADA
ADA,2025-03-26 00:00:00,0.7456209405094492,26800843570.025818,1057345092.4490489,0.021453271400593055,0.021226389149018594,ADA
ADA,2025-03-27 00:00:00,0.7280096173884845,26183821517.33193,908223545.0922289,-0.023619673434777333,-0.023903089616322138,ADA
ADA,2025-03-28 00:00:00,0.7381307766619702,26553112212.889977,561347037.4894052,0.01390250764789669,0.013806754242789846,ADA
ADA,2025-03-29 00:00:00,0.7054500054704209,25351181721.866997,774769179.0151162,-0.044275042072274395,-0.04528510823700374,ADA
ADA,2025-03-30 00:00:00,0.6740559356529756,24251446924.005077,621436559.1898086,-0.04450218948756057,-0.04552280676185028,ADA
ADA,2025-03-31 00:00:00,0.6601152181346328,23726226141.432636,478487682.2075428,-0.020681840750854108,-0.020898705336176913,ADA
ADA,2025-04-01 00:00:00,0.6611376773087757,23755197130.731976,739596439.8428652,0.0015489101690946416,0.001547711844976701,ADA
ADA,2025-04-02 00:00:00,0.6782918986781525,24400059994.544003,685084959.2043678,0.02594651909599932,0.025615619752561977,ADA
ADA,2025-04-03 00:00:00,0.6416810199741727,23094651714.339256,907260521.324572,-0.05397510832036578,-0.05548639771867518,ADA
ADA,2025-04-04 00:00:00,0.650635234098672,23450013113.346134,850771125.3544065,0.013954307273822186,0.01385784229353939,ADA
ADA,2025-04-05 00:00:00,0.6605590488885138,23776253010.187023,858616116.5915514,0.01525250135521694,0.01513735136376832,ADA
ADA,2025-04-06 00:00:00,0.6562187375321188,23579970910.38866,384994433.078377,-0.00657066368812631,-0.0065923455270128425,ADA
ADA,2025-04-07 00:00:00,0.573016902460604,20666417039.717037,948643369.166113,-0.1267897886982272,-0.1355789602590885,ADA
ADA,2025-04-08 00:00:00,0.5846653688337909,21120215010.277958,1902830957.1750555,0.020328311997721116,0.020124450013263184,ADA
ADA,2025-04-09 00:00:00,0.5576109268777084,20068874438.813213,1236707673.7302747,-0.046273378582430746,-0.04737820895905776,ADA
ADA,2025-04-10 00:00:00,0.6320092192400434,22804662648.547665,1601016157.2231832,0.13342330427224836,0.12524252592566662,ADA
ADA,2025-04-11 00:00:00,0.6099453101466736,21973673981.35284,890738740.5438374,-0.03491073930836075,-0.03553468379478797,ADA
ADA,2025-04-12 00:00:00,0.624013663949495,22461371679.601933,823024435.6207166,0.023064942985524972,0.02280296783383777,ADA
ADA,2025-04-13 00:00:00,0.658135992436163,23694035438.31094,658708096.7725409,0.05468202133700362,0.053239319921146035,ADA
ADA,2025-04-14 00:00:00,0.6370042586934123,22924547549.241795,644314435.2323939,-0.03210846084337271,-0.032635244309016785,ADA
ADA,2025-04-15 00:00:00,0.6347389438662727,22854878995.609505,680079736.1791881,-0.0035562004432844185,-0.003562538755414778,ADA
ADA,2025-04-16 00:00:00,0.6080639244271904,21888516690.83251,709020814.1750429,-0.04202518168587788,-0.042933787041383606,ADA
ADA,2025-04-17 00:00:00,0.6106653469788688,21981556631.93492,591359664.0730368,0.004278205706955918,0.0042690802028515365,ADA
ADA,2025-04-18 00:00:00,0.6168950161106203,22230558699.064613,448807472.6198462,0.010201445296628364,0.010149761754244835,ADA
ADA,2025-04-19 00:00:00,0.6273043794612541,22592327114.690586,374649872.12397456,0.016873800369246572,0.016733019267540318,ADA
ADA,2025-04-20 00:00:00,0.6280852975713835,22622189176.60253,331430508.4467672,0.001244879098086571,0.001244104878575323,ADA
ADA,2025-04-21 00:00:00,0.6202087731824584,22337661484.398872,354987761.1249453,-0.012540532980761188,-0.01261982910573957,ADA
ADA,2025-04-22 00:00:00,0.6226371412727918,22362490105.58631,632027422.0139718,0.003915404288579838,0.003907759042862432,ADA
ADA,2025-04-23 00:00:00,0.6821362911471233,24576709560.09274,834269402.8814627,0.09555991111083362,0.09126556692939768,ADA
ADA,2025-04-24 00:00:00,0.6972646472481486,25113980634.96606,967029539.1144488,0.02217790828220645,0.021935555185617416,ADA
ADA,2025-04-25 00:00:00,0.7220676397924738,26024119878.803486,1035019627.1012883,0.035571848712269594,0.03495378497253081,ADA
ADA,2025-04-26 00:00:00,0.7138859038055668,25734514974.235474,949069153.9271946,-0.011330982772276621,-0.01139566744906946,ADA
ADA,2025-04-27 00:00:00,0.7075935331519487,25489395856.82053,659341778.5746859,-0.008814252557831526,-0.008853327864441993,ADA
ADA,2025-04-28 00:00:00,0.704070171794187,25365427213.288475,567359217.6728809,-0.004979357770649839,-0.004991796079592826,ADA
ADA,2025-04-29 00:00:00,0.7052906740354157,25396071554.80783,889987578.2822492,0.001733495168696697,0.0017319944000798667,ADA
ADA,2025-04-30 00:00:00,0.6957354792970168,25058289629.62698,817939169.992459,-0.013547881873621659,-0.013640491822237921,ADA
ADA,2025-05-01 00:00:00,0.6820275063998128,24581778371.706387,592053391.6761067,-0.019702851593905835,-0.019899540617907926,ADA
ADA,2025-05-02 00:00:00,0.7048540559063339,25375977433.257507,586072580.7401356,0.03346866408220772,0.03292077948863859,ADA
ADA,2025-05-03 00:00:00,0.6974986414291682,25131746179.239918,606872856.4955413,-0.010435372281014654,-0.010490202561501853,ADA
ADA,2025-05-04 00:00:00,0.7013467253059199,25270033507.44271,752443709.4776694,0.00551697687735575,0.00550181410330806,ADA
ADA,2025-05-05 00:00:00,0.6763756494805502,24367594666.30902,661246645.056914,-0.03560446627091274,-0.036253763825322985,ADA
ADA,2025-05-06 00:00:00,0.6631639151504879,23902451669.187737,664925434.1708654,-0.01953313124180145,-0.01972642406635706,ADA
ADA,2025-05-07 00:00:00,0.6787761903074216,24463961860.236828,552471849.9156157,0.023542105956399828,0.023269264458553728,ADA
ADA,2025-05-08 00:00:00,0.671376495581957,24195472086.44848,582536184.2563542,-0.01090152369975339,-0.010961380728635,ADA
ADA,2025-05-09 00:00:00,0.7651537464755499,27573582317.24719,1355272025.0992892,0.13967907948922997,0.13074671355527206,ADA
ADA,2025-05-10 00:00:00,0.7773024778174161,28017302189.7028,1491055749.585572,0.015877503570786544,0.015752774535874706,ADA
ADA,2025-05-11 00:00:00,0.8400596557571808,30273711466.994972,1390682398.3795056,0.0807371386695952,0.07764334411967977,ADA
ADA,2025-05-12 00:00:00,0.8048629924679394,29026449066.14648,1096359924.9786,-0.04189781409930604,-0.042800840832562914,ADA
ADA,2025-05-13 00:00:00,0.8191103769126542,29542116778.912956,1891364013.690922,0.017701626957686623,0.01754677787585115,ADA
ADA,2025-05-14 00:00:00,0.8312541090164433,29954816641.6849,1249623977.9694462,0.014825513686641978,0.014716690018039042,ADA
ADA,2025-05-15 00:00:00,0.7985815955519888,28792428287.352615,1166899569.1134908,-0.03930508506371566,-0.040098386662284276,ADA
ADA,2025-05-16 00:00:00,0.760909266948887,27455207028.84503,1032947704.5832616,-0.04717405060789337,-0.04832302643354379,ADA
ADA,2025-05-17 00:00:00,0.7605802350885046,27429254114.591362,777814627.6177915,-0.00043241931025739255,-0.0004325128304482636,ADA
ADA,2025-05-18 00:00:00,0.7424784161936966,26771209957.898502,906498912.2572886,-0.023800012227114475,-0.024087808054304598,ADA
ADA,2025-05-19 00:00:00,0.7518394820880364,27103935183.698914,949005467.3644464,0.012607862653205792,0.012529045340043383,ADA
ADA,2025-05-20 00:00:00,0.7426046048097757,26763365631.510124,855716668.7541951,-0.012283043785640602,-0.012359103842365202,ADA
ADA,2025-05-21 00:00:00,0.7456441858290309,26896666172.7377,690998975.7792397,0.004093135161791439,0.004084781072583855,ADA
ADA,2025-05-22 00:00:00,0.772065003489696,27846926422.847866,1077168981.202006,0.035433546137410676,0.03482022416635575,ADA
ADA,2025-05-23 00:00:00,0.8077548195843751,29122690912.890488,1069425848.6042526,0.04622643939741211,0.0451898234735207,ADA
ADA,2025-05-24 00:00:00,0.748254247966839,26987696231.472794,1417851508.940276,-0.0736616732886245,-0.0765157474457957,ADA
ADA,2025-05-25 00:00:00,0.7460261925160765,26915457892.192314,630031485.6921482,-0.0029776716361005207,-0.002982113720524187,ADA
ADA,2025-05-26 00:00:00,0.7589761692612583,27376875342.49229,673782320.823423,0.017358608685716925,0.01720966915620709,ADA
ADA,2025-05-27 00:00:00,0.7582470752465925,27329648727.029354,588809796.8894885,-0.000960628336164282,-0.0009610900352689134,ADA
ADA,2025-05-28 00:00:00,0.7578018172885506,27335151620.23574,652902725.7086877,-0.0005872201457515214,-0.0005873926270276016,ADA
ADA,2025-05-29 00:00:00,0.7465205662397495,26933461451.48573,546997351.279757,-0.014886809178111915,-0.014998729872230231,ADA
ADA,2025-05-30 00:00:00,0.724272085506191,26140481607.693043,649806532.9053063,-0.029802903951628323,-0.03025603632292185,ADA
ADA,2025-05-31 00:00:00,0.6912614352706643,24936281521.462746,935627012.618067,-0.04557769227355457,-0.04664903491076935,ADA
ADA,2025-06-01 00:00:00,0.6863035406713839,24770107966.349792,721005660.5061203,-0.0071722424343535485,-0.007198086613074604,ADA
ADA,2025-06-02 00:00:00,0.6853559510305921,24732803096.96209,524853161.2361533,-0.0013807150694061798,-0.0013816691347536766,ADA
ADA,2025-06-03 00:00:00,0.6900620402912112,24897321616.93426,570636794.5706515,0.0068666351456383445,0.006843167175933943,ADA
ADA,2025-06-04 00:00:00,0.684833771475063,24719577929.77698,494639383.16412145,-0.0075765199516580894,-0.007605367581078249,ADA
ADA,2025-06-05 00:00:00,0.6662352525151268,24031661959.243477,400096118.0279466,-0.02715771291459068,-0.02753329926043013,ADA
ADA,2025-06-06 00:00:00,0.6279989717216173,22669093697.72637,759754191.8443644,-0.05739156048732397,-0.05910431109244831,ADA
ADA,2025-06-07 00:00:00,0.6564156318236438,23688475463.256935,579132039.6493936,0.04524953285213851,0.04425564432991081,ADA
ADA,2025-06-08 00:00:00,0.665097118031322,24001422606.92728,345182718.07783103,0.013225593338719532,0.013138898734291795,ADA
ADA,2025-06-09 00:00:00,0.6696475032429187,24163646338.4256,445907844.38359064,0.006841685354261884,0.006818387230274738,ADA
ADA,2025-06-10 00:00:00,0.7051927875959849,25460038499.852898,556699781.999879,0.053080589684767254,0.051719763637140204,ADA
ADA,2025-06-11 00:00:00,0.7161084051691045,25850664174.35787,816441834.7804779,0.015478912667741707,0.015360336355185158,ADA
ADA,2025-06-12 00:00:00,0.6978609557770317,25160602643.74649,650490779.2528718,-0.02548140653057096,-0.025811680206866847,ADA
ADA,2025-06-13 00:00:00,0.6645616396607636,24003158282.344933,644736788.8081536,-0.04771626187223921,-0.04889224434528704,ADA
ADA,2025-06-14 00:00:00,0.6415287116259395,23158300345.938816,967144196.2984973,-0.03465882870787074,-0.03527369474514783,ADA
ADA,2025-06-15 00:00:00,0.6249531411165467,22575311987.07911,377703624.01002413,-0.025837612890906247,-0.026177267358230026,ADA
ADA,2025-06-16 00:00:00,0.6338091675682362,22889350209.536217,306474152.5964094,0.014170704760147812,0.014071238889767744,ADA
ADA,2025-06-17 00:00:00,0.6348092267777333,22979462817.49069,634345979.704381,0.0015778553871885759,0.0015766118812536468,ADA
ADA,2025-06-18 00:00:00,0.6114224843190872,22071392275.60785,668780456.8391515,-0.036840583709465524,-0.037536339565113284,ADA
ADA,2025-06-19 00:00:00,0.6031520541269734,21783323049.759445,649432905.7020996,-0.013526539183988606,-0.013618856247270794,ADA
ADA,2025-06-20 00:00:00,0.6022517506298001,21751920916.336826,411526119.6336923,-0.0014926642312051985,-0.0014937793642763987,ADA
ADA,2025-06-21 00:00:00,0.5768480561772417,20831639963.30233,655089381.7343858,-0.04218118822567585,-0.04309665065852133,ADA
ADA,2025-06-22 00:00:00,0.5507083653541873,19860269185.90414,616320411.8508501,-0.045314689965814337,-0.04637351109329853,ADA
ADA,2025-06-23 00:00:00,0.5411301510006504,19537396057.24764,1046673222.5903796,-0.017392534699153694,-0.01754556177915071,ADA
ADA,2025-06-24 00:00:00,0.5832401178415064,21057250286.824142,923344856.19398,0.0778185557817963,0.07493914271884279,ADA
ADA,2025-06-25 00:00:00,0.5872194649270592,21196882832.72242,716773448.9598132,0.006822828135142345,0.006799657974240511,ADA
ADA,2025-06-26 00:00:00,0.5667721482568538,20470415241.919304,549499472.3311824,-0.03482057031734331,-0.03544125743240363,ADA
ADA,2025-06-27 00:00:00,0.5541621947716998,20010411784.30248,546164591.2662042,-0.022248717626539682,-0.02249995379180185,ADA
ADA,2025-06-28 00:00:00,0.5586998411211989,20174280342.176563,461343367.5389696,0.008188300090316458,0.0081549578483302,ADA
ADA,2025-06-29 00:00:00,0.5655976009022613,20424929514.86251,328696976.3556034,0.01234609225451,0.012270500794356765,ADA
ADA,2025-06-30 00:00:00,0.5775074724180472,20858414265.292507,546299719.7888314,0.021057146453214992,0.02083850867714247,ADA
ADA,2025-07-01 00:00:00,0.5720180140652412,20684142744.85075,685730060.096957,-0.009505432596086494,-0.009550897559316016,ADA
ADA,2025-07-02 00:00:00,0.5421512626893101,19585607723.227657,631715565.0969181,-0.0522129559586294,-0.053625439048966696,ADA
ADA,2025-07-03 00:00:00,0.5846952591552708,21133767251.680595,934344132.0381689,0.07847255811030229,0.07554574202665106,ADA
ADA,2025-07-04 00:00:00,0.5987839336899987,21633131946.871044,723259758.2613916,0.024095756403228474,0.02381003435785881,ADA
ADA,2025-07-05 00:00:00,0.5728146380802783,20697995165.973225,539620249.5139698,-0.04337006079920169,-0.0443386507128412,ADA
ADA,2025-07-06 00:00:00,0.5760131698614164,20813202746.91737,287359327.05554503,0.005583886249586056,0.005568354149589935,ADA
ADA,2025-07-07 00:00:00,0.5857056935866781,21156942766.067593,379742988.53059584,0.01682691339781983,0.01668690926608568,ADA
ADA,2025-07-08 00:00:00,0.5798100944867142,20943830668.335808,559194866.5817564,-0.010065804660120636,-0.010116807416344034,ADA
ADA,2025-07-09 00:00:00,0.5882961516358525,21259747612.82569,487674618.9568239,0.014635925158651641,0.0145298537225441,ADA
ADA,2025-07-10 00:00:00,0.6236218758822067,22540516235.56783,921412284.2952383,0.0600475188357521,0.05831373620951431,ADA
ADA,2025-07-11 00:00:00,0.6771328310749256,24444263244.468845,1062017291.4508075,0.08580673203136047,0.0823232425357149,ADA
ADA,2025-07-12 00:00:00,0.7108207334882014,25672405503.037613,2545650162.8728247,0.049750803486809714,0.04855280598964569,ADA
ADA,2025-07-13 00:00:00,0.7087303921384289,25613724704.18816,1194202622.657187,-0.0029407433566471797,-0.002945075838287861,ADA
ADA,2025-07-14 00:00:00,0.7378983923650405,26660181602.59593,1350750371.5082395,0.04115528351846742,0.04033094615346646,ADA
ADA,2025-07-15 00:00:00,0.733985780563862,26532072959.49291,1572853324.2413535,-0.005302372036125713,-0.005316479501514833,ADA
ADA,2025-07-16 00:00:00,0.747277634667093,27037380803.49243,1354949575.963603,0.01810914387608431,0.017947126404976792,ADA
ADA,2025-07-17 00:00:00,0.7641507655300265,27624992915.283783,1385025802.8377533,0.02257946722900428,0.022328324476262214,ADA
ADA,2025-07-18 00:00:00,0.8253351061679741,29850896753.24459,2320405580.9458838,0.08006841502737916,0.07702438637734946,ADA
ADA,2025-07-19 00:00:00,0.8161741510181671,29502558305.99875,2744061820.5816364,-0.011099679489390946,-0.011161740598034254,ADA
ADA,2025-07-20 00:00:00,0.8304330576753646,30024974055.989353,924051674.3749669,0.017470421771394795,0.01731956839994384,ADA
ADA,2025-07-21 00:00:00,0.8583354631312871,31047712267.721386,1647913109.454905,0.033599825052762045,0.03304768478608738,ADA
ADA,2025-07-22 00:00:00,0.8904182879941529,32190550774.2419,2186221398.6047134,0.03737795563732704,0.036696333082749506,ADA
ADA,2025-07-23 00:00:00,0.9027605176449547,32643748747.138596,1915066491.9679723,0.013861159207101625,0.013765971935189943,ADA
ADA,2025-07-24 00:00:00,0.815884567414226,29503031155.557465,1761411667.1605673,-0.09623366167736636,-0.10118442730728118,ADA
ADA,2025-07-25 00:00:00,0.80501618368269,29107926734.580917,2046328243.6132076,-0.01332098211635624,-0.013410502285177142,ADA
ADA,2025-07-26 00:00:00,0.8148215317217962,29468903807.462296,1632181351.1474926,0.012180311697896462,0.012106728608762713,ADA
ADA,2025-07-27 00:00:00,0.8190799958273328,29623156356.94634,1141573915.9722888,0.005226253774293532,0.005212644307128927,ADA
ADA,2025-07-28 00:00:00,0.831249582355049,30067518415.4484,1223441648.3256605,0.01485762879048691,0.014748335453896007,ADA
ADA,2025-07-29 00:00:00,0.7906518877207298,28621028508.355045,1539117170.2628875,-0.048839356429268954,-0.05007231001797929,ADA
ADA,2025-07-30 00:00:00,0.7823246045491294,28290631586.997494,917245865.0723526,-0.01053217389464034,-0.010588029773497112,ADA
ADA,2025-07-31 00:00:00,0.7642835190955796,27607254837.245083,1436810681.8436756,-0.023060869297275022,-0.02333093112922211,ADA
ADA,2025-08-01 00:00:00,0.7396045672641582,26751946879.088196,927099828.2246138,-0.032290310094119756,-0.03282314380871917,ADA
ADA,2025-08-02 00:00:00,0.7145221914128183,25843222678.411034,1721833578.4874027,-0.03391322466290492,-0.034501619262544414,ADA
ADA,2025-08-03 00:00:00,0.6980981330649948,25270704157.51123,1148774439.2067535,-0.022986071734662716,-0.023254370884025287,ADA
ADA,2025-08-04 00:00:00,0.7262374028449563,26272725344.980904,993385819.0972399,0.040308473045782556,0.039517277871485595,ADA
ADA,2025-08-05 00:00:00,0.7552702347266081,27300143209.32432,1165089532.7492764,0.03997705401555862,0.03919864946330163,ADA
ADA,2025-08-06 00:00:00,0.7263781593451547,26293719246.14387,1171851083.2208505,-0.038253957395675386,-0.03900485214444773,ADA
ADA,2025-08-07 00:00:00,0.7414880462752388,26833114117.169598,977023434.496232,0.020801681239570824,0.0205882805893703,ADA
ADA,2025-08-08 00:00:00,0.7865689725619774,28471398198.395878,838963353.407525,0.06079791375356125,0.05902137377479073,ADA
ADA,2025-08-09 00:00:00,0.7919870397270753,28659443642.173447,1523418756.045653,0.0068882289463445545,0.006864613481134326,ADA
ADA,2025-08-10 00:00:00,0.8034979007903974,29079348117.05265,1208313252.4320037,0.014534153320600929,0.014429544892628453,ADA
ADA,2025-08-11 00:00:00,0.8012979525448268,28988863758.50254,1257795443.8588612,-0.002737963899353657,-0.0027417189782572198,ADA
ADA,2025-08-12 00:00:00,0.7742441113077331,28000741588.63861,1580757170.1455648,-0.03376252385417178,-0.03434564046248224,ADA
ADA,2025-08-13 00:00:00,0.8421230587329199,30633840141.73552,2317731355.205162,0.08767124790983072,0.0840389409260797,ADA
ADA,2025-08-14 00:00:00,0.9083262306993797,33044965862.947685,2732159764.0074096,0.07861460540704202,0.07567744490759855,ADA
ADA,2025-08-15 00:00:00,0.9257907750447252,33678681849.877792,6262477377.006203,0.01922717164283405,0.01904466525554751,ADA
ADA,2025-08-16 00:00:00,0.9417993288449931,34201442401.211502,4090456817.7946143,0.01729176206091987,0.017143960938439357,ADA
ADA,2025-08-17 00:00:00,0.9202323179786044,33534298542.16581,2594889554.9425573,-0.022899794261733164,-0.023166067471768758,ADA
ADA,2025-08-18 00:00:00,0.9632097962031909,35136622709.68754,2548707795.1838636,0.04670285686009312,0.0456450872722182,ADA
ADA,2025-08-19 00:00:00,0.9234551905457825,33638149411.64285,2628037750.19441,-0.04127304956211442,-0.042148967853932295,ADA
ADA,2025-08-20 00:00:00,0.844852910211689,30878164176.062717,3039130017.890459,-0.08511759004531438,-0.08895973567593633,ADA
ADA,2025-08-21 00:00:00,0.8814325132681368,32193812067.951828,2091187849.2292519,0.043297007815576105,0.042385898487651,ADA
ADA,2025-08-22 00:00:00,0.8500620636669307,30920082779.219505,1533388209.2835274,-0.03559030229653326,-0.03623907703979492,ADA
ADA,2025-08-23 00:00:00,0.9292153711002944,33888083371.793674,2310244345.9738755,0.09311473928376279,0.0890311801566354,ADA
ADA,2025-08-24 00:00:00,0.9131672024037382,33307859761.66244,1547871628.4124138,-0.017270666409180735,-0.017421544063512467,ADA
ADA,2025-08-25 00:00:00,0.9103477002497992,33220442409.963837,2365868259.601135,-0.003087607774914791,-0.0030923842702974464,ADA
ADA,2025-08-26 00:00:00,0.8383085888787645,30576883397.77818,2475738564.1436143,-0.07913362262712054,-0.08244033753826333,ADA
ADA,2025-08-27 00:00:00,0.8667872730928795,31552851977.241592,1757480771.0628576,0.033971600186281314,0.03340730973832631,ADA
ADA,2025-08-28 00:00:00,0.8500970609404207,31031845476.013336,1564491256.7458448,-0.01925525751307422,-0.019443054613521513,ADA
ADA,2025-08-29 00:00:00,0.8571816065931211,31275554640.27276,1447642760.5189126,0.008333807959367778,0.008299273518089548,ADA
ADA,2025-08-30 00:00:00,0.8272541831683505,30191720594.754883,1819818947.7928045,-0.034913748958890434,-0.03553780232003232,ADA
ADA,2025-08-31 00:00:00,0.8219618530060325,29993331733.20365,696060557.701606,-0.006397465579501271,-0.006418017060907432,ADA
ADA,2025-09-01 00:00:00,0.8116929323571344,29618687472.74614,962834018.1431152,-0.01249318397361543,-0.012571879925481352,ADA
ADA,2025-09-02 00:00:00,0.799421995426129,29176857497.412636,1796172919.722201,-0.0151177082389653,-0.015233145701050292,ADA
ADA,2025-09-03 00:00:00,0.8345690454988189,30418394264.73791,1490974794.7765043,0.043965577972313596,0.04302651762599466,ADA
ADA,2025-09-04 00:00:00,0.8358193960502531,30491850785.06975,1146558111.1280096,0.0014981990503695197,0.0014970778698669323,ADA
ADA,2025-09-05 00:00:00,0.8103356761503423,29594964680.725815,1102148615.9189978,-0.030489505293053276,-0.030963979492679407,ADA
ADA,2025-09-06 00:00:00,0.8308551338308517,30321228732.468697,1121578867.539977,0.025322169916041526,0.02500687531787857,ADA
ADA,2025-09-07 00:00:00,0.8185531180763999,29882937560.817184,850472090.6641397,-0.014806450912484115,-0.014917160577414695,ADA
ADA,2025-09-08 00:00:00,0.8363048012672472,30557346889.157085,1021552780.8007756,0.021686660033210403,0.021454849892251875,ADA
ADA,2025-09-09 00:00:00,0.8646800277854038,31568819752.85428,1691794761.1033452,0.03392928807195639,0.033366386970150055,ADA
ADA,2025-09-10 00:00:00,0.8649298409057776,31576854828.2693,1990098821.1710768,0.0002889081652708292,0.0002888664393432964,ADA
ADA,2025-09-11 00:00:00,0.8853218749788114,32276611747.96258,1532700295.741913,0.023576518127387924,0.023302884563013222,ADA
ADA,2025-09-12 00:00:00,0.8939522635864209,32611694457.622974,1271457105.8612123,0.009748306069830237,0.009701097886153098,ADA
ADA,2025-09-13 00:00:00,0.9169478146623894,33457444011.541634,1454391842.8665938,0.025723466467564293,0.025398184559881562,ADA
ADA,2025-09-14 00:00:00,0.9299550781941931,33950673816.44653,1981983107.1599066,0.014185391277248272,0.014085720091692207,ADA
ADA,2025-09-15 00:00:00,0.8884370883146469,32415842037.909878,1700018608.6187458,-0.04464515636622657,-0.04567244349979818,ADA
ADA,2025-09-16 00:00:00,0.8623288816260523,31476741109.050602,2198306930.353841,-0.029386669052866243,-0.029827107356595123,ADA
ADA,2025-09-17 00:00:00,0.8803872516725199,32148502354.966366,1535737124.6753068,0.02094139536694617,0.020725138286300147,ADA
ADA,2025-09-18 00:00:00,0.9126236395968257,33321357586.710964,2162211909.8838787,0.036616145750707485,0.03596170233296002,ADA
ADA,2025-09-19 00:00:00,0.9252028118570796,33785452870.507767,2320855756.374952,0.013783526652685785,0.01368939781449201,ADA
ADA,2025-09-20 00:00:00,0.8905595744647299,32507329630.968914,1874213489.2227256,-0.03744393872173102,-0.03816296903248427,ADA
ADA,2025-09-21 00:00:00,0.8925758915569314,32593165349.879036,1108991095.7394426,0.0022641013021653666,0.002261542086965826,ADA
ADA,2025-09-22 00:00:00,0.8850224534941044,32324287487.64935,835345737.619557,-0.008462516335335346,-0.008498526729651585,ADA
ADA,2025-09-23 00:00:00,0.825573599568111,30153630917.763603,2210789664.528847,-0.06717214200756927,-0.06953459891715834,ADA
ADA,2025-09-24 00:00:00,0.8089077971236107,29559294294.295223,1348498942.606384,-0.02018693724365561,-0.020393477802495844,ADA
ADA,2025-09-25 00:00:00,0.8123841509479168,29650811254.29164,1311940099.4603145,0.004297589708824212,0.0042883814429771384,ADA
ADA,2025-09-26 00:00:00,0.7619264564902304,27840907749.41884,2141132625.0271041,-0.06211063374243664,-0.06412328335264655,ADA
ADA,2025-09-27 00:00:00,0.7913610637637805,28895308011.80927,1413078427.201117,0.03863182203849291,0.0379042913179327,ADA
ADA,2025-09-28 00:00:00,0.7811470666284351,28536905398.264267,833231521.9410535,-0.012906873490548865,-0.012990890899881353,ADA
ADA,2025-09-28 22:34:16,0.8062599968867376,29478339914.485046,993983468.6272373,0.032148786484847314,0.03164282961788343,ADA
DOT,2024-09-29 00:00:00,4.809296021419672,6817551983.838758,144375542.85164598,,,DOT
DOT,2024-09-30 00:00:00,4.765939497943821,6762870349.145038,153498562.91507456,-0.009015149677364387,-0.0090560320317294,DOT
DOT,2024-10-01 00:00:00,4.43224587084255,6288362193.926936,216458848.11186978,-0.07001633722904721,-0.07258825990208945,DOT
DOT,2024-10-02 00:00:00,4.1579974312564305,5901985164.315201,366033863.09853774,-0.06187572792165208,-0.0638728525271856,DOT
DOT,2024-10-03 00:00:00,4.1012263310713,5823223546.476607,224444346.1165889,-0.013653471682876006,-0.013747537525605093,DOT
DOT,2024-10-04 00:00:00,4.118989993284396,5846574740.483174,216133667.02501205,0.004331305024186882,0.00432195192028556,DOT
DOT,2024-10-05 00:00:00,4.197115007193615,5961994750.370411,156497698.2830025,0.01896703173268044,0.018789400167328385,DOT
DOT,2024-10-06 00:00:00,4.137970295953173,5881471006.271443,110589174.9449693,-0.014091753773501803,-0.014191985274950096,DOT
DOT,2024-10-07 00:00:00,4.185860598630818,5950729320.934547,100631199.951144,0.011573380003350842,0.011506920721833843,DOT
DOT,2024-10-08 00:00:00,4.136654457855629,5899169457.285362,189494779.4474912,-0.011755322380129885,-0.011824962481499212,DOT
DOT,2024-10-09 00:00:00,4.09699617427888,5831240275.164508,158547036.06278628,-0.009587042858133055,-0.009633294401249812,DOT
DOT,2024-10-10 00:00:00,4.02275079579348,5725703769.770611,147579337.25832778,-0.01812190573950634,-0.018288118597974603,DOT
DOT,2024-10-11 00:00:00,4.061715013743869,5780152440.571236,137373956.83048812,0.009685963642374507,0.009639355418561498,DOT
DOT,2024-10-12 00:00:00,4.169261976123401,5935620054.043801,131693730.115749,0.026478214748109963,0.02613373440518454,DOT
DOT,2024-10-13 00:00:00,4.206835217524158,5990271006.752134,125643376.05208889,0.009011964615303958,0.008971599195423289,DOT
DOT,2024-10-14 00:00:00,4.154630463087601,5917066546.979775,109120378.30271783,-0.012409507797949915,-0.012487148732373068,DOT
DOT,2024-10-15 00:00:00,4.366399341789245,6227423708.021085,191989240.04980278,0.05097177247967877,0.04971523376028296,DOT
DOT,2024-10-16 00:00:00,4.399926578481408,6275335003.278611,254954986.89595345,0.007678463206808761,0.007649133848787394,DOT
DOT,2024-10-17 00:00:00,4.317517707517408,6146468253.686005,167543236.59508747,-0.01872960139085844,-0.018907221710112637,DOT
DOT,2024-10-18 00:00:00,4.18824154887187,5971731035.475722,136341688.42203593,-0.02994224167753834,-0.030399664595089974,DOT
DOT,2024-10-19 00:00:00,4.3048882953354735,6142928669.155428,145556810.97772735,0.02785100742220159,0.02747022211476543,DOT
